DateID;LabID;OthLabID;Problems;CRA;Error;DC13;Material;Species;SiteID;SiteName;SiteContext;SiteType;Country;Longitude;Latitude;LocQual;Source;Comments
2287;BM-2528;NA;NA;4600;60;-17,5;wood;Pinus;46;Kissonerga Mosphilia;Building 206, fill 626;settlement;CY;32.39;34.84;B;"Ambers et al. 1991; CalPal";NA
2288;BM-2529;NA;NA;4160;50;-24,2;wood;Morus;46;Kissonerga Mosphilia;Building 3, timber 461;settlement;CY;32.39;34.84;B;"Ambers et al. 1991; CalPal; Hinz et al. 2012:  http://radon-b.ufg.uni-kiel.de/samples/7151";NA
2289;BM-253;NA;NA;8710;150;NA;charcoal;NA;1057;Jericho;"E I, II, V XIII,i; level XIII. l; Trench E I, II";settlement;PS;35.4439;31.8711;A;"Benz 2014; CalPal; Flohr et al. 2016";NA
2290;BM-2530;NA;NA;3960;80;-22,5;plant remains;Morus;1067;Lemba Lakkous;Period 3;settlement;CY;32.39;34.81;B;Manning 2013;NA
2291;BM-2531;NA;NA;3840;50;NA;grain;NA;2494;Tell Brak;destruction level;settlement;SY;41,0586;36.6676;A;Bowman and Ambers 1989;NA
2292;BM-2554;NA;NA;3990;50;NA;charcoal;NA;2494;Tell Brak;floor of large public building;settlement;SY;41,0586;36.6676;A;Bowman and Ambers 1989;NA
2293;BM-2555;NA;NA;3730;50;NA;charcoal;NA;2494;Tell Brak;floor of “grey libn building”;settlement;SY;41,0586;36.6676;A;Bowman and Ambers 1989;NA
2294;BM-2556;NA;NA;3960;50;NA;charcoal;NA;2494;Tell Brak;floor of “grey libn building”;settlement;SY;41,0586;36.6676;A;Bowman and Ambers 1989;NA
2295;BM-2568;NA;NA;4490;50;-19,7;wood;Pinus;46;Kissonerga Mosphilia;Building 855, fill 936;settlement;CY;32.39;34.84;B;Manning 2013;NA
2296;BM-2621;NA;NA;3750;50;NA;charcoal;NA;303443;Tell um Hammad;pit fill;settlement;JO;35,552524;32.115598;A;Ambers and Bowman 1994;NA
2297;BM-2622;NA;NA;3690;60;NA;charcoal;NA;303443;Tell um Hammad;pit fill;settlement;JO;35,552524;32.115598;A;Ambers and Bowman 1994;NA
2298;BM-2687;NA;NA;3700;80;NA;wood;NA;2494;Tell Brak;fill of antecella of a shrine;settlement;SY;41,0586;36.6676;A;"Ambers 2001; Ristvet 2011";NA
2299;BM-2688;NA;NA;3780;50;NA;wood;NA;2494;Tell Brak;fill of antecella of a shrine;settlement;SY;41,0586;36.6676;A;"Ambers 2001; Ristvet 2011";NA
2300;BM-2692;NA;NA;2220;90;NA;rope;NA;303420;Skouriotissa;NA;mine;CY;33;35,16666667;A;Ambers and Bowman 1994;NA
2301;BM-2717;NA;NA;3680;50;NA;seeds;NA;2494;Tell Brak;burnt house;settlement;SY;41,0586;36.6676;A;"Ambers 2001; Ristvet 2011";NA
2302;BM-2728;NA;NA;10190;170;-20,9;charcoal;NA;15954;Ali Tappeh;hearth/ash;settlement;IR;53.55;36.68;B;Flohr et al. 2016;NA
2303;BM-2852;NA;NA;4230;35;NA;charcoal;Olea europaea;12946;Tell es-Sa'idiyeh;EBA domestic housing on lower tell;settlement;JO;35,56;32.3219;A;Regev et al. 2012a;NA
2304;BM-2853;NA;NA;4240;45;NA;charcoal;Olea europaea;12946;Tell es-Sa'idiyeh;EBA domestic housing on lower tell;settlement;JO;35,56;32.3219;A;Regev et al. 2012a;NA
2305;BM-2854;NA;NA;4410;60;NA;charcoal;Olea europaea;12946;Tell es-Sa'idiyeh;Floor surface of main room Str L2 house;settlement;JO;35,56;32.3219;A;Regev et al. 2012a;NA
2306;BM-2855;NA;NA;4430;70;NA;charcoal;Olea europaea;12946;Tell es-Sa'idiyeh;Destr, debris of lower story Str L2 house;settlement;JO;35.56;32.3219;A;Regev et al. 2012a;NA
2307;BM-2856;NA;NA;4170;40;NA;charcoal;Olea europaea;12946;Tell es-Sa'idiyeh;From a grain storage bin in a house of Str L2 destroyed by fire;settlement;JO;35,56;32.3219;A;Regev et al. 2012a;NA
2308;BM-2879;NA;NA;4090;60;NA;charcoal;Cupressus sempervirens;72;Kestel / Sarituzla Madeni;EBA;mine/workshop;TR;34,920799;37.813538;A;TAY Project;NA
2309;BM-2881;NA;NA;4690;100;NA;charcoal;Pinus;72;Kestel / Sarituzla Madeni;EBA;mine/workshop;TR;34,920799;37.813538;A;TAY Project;NA
2310;BM-2900;NA;NA;4660;35;NA;grain (charred);NA;2494;Tell Brak;NA;settlement;SY;41,0586;36.6676;A;Wright and Rupley 2001;NA
2311;BM-2901;NA;NA;4570;35;NA;grain (charred);NA;2494;Tell Brak;NA;settlement;SY;41,0586;36.6676;A;Wright and Rupley 2001;NA
2312;BM-2914;NA;NA;5670;60;-24,5;charcoal;Cupressus sempervirens;2494;Tell Brak;"phase 16; area TW, room 1, floor";settlement;SY;41.0586;36.6676;A;Flohr et al. 2016;NA
2313;BM-2915;NA;NA;5650;50;-26,2;charcoal;Populus;2494;Tell Brak;occupation level associated with hearth and 'numerical tablet';settlement;SY;41.0586;36.6676;A;Flohr et al. 2016 Q;NA
2314;BM-2932;NA;NA;8010;90;-22,5;charcoal;Salix;3010;Tell Nebi Mend;"PN; small pit cut into wall";settlement;SY;36.518333;34.5525;A;Flohr et al. 2016;NA
2315;BM-2935;NA;NA;7820;90;-23,7;charcoal;Quercus;3010;Tell Nebi Mend;"PN, base of tell; hearth";settlement;SY;36.518333;34.5525;A;Flohr et al. 2016;NA
2316;BM-3180;NA;NA;1550;50;-23,6;charcoal;Olea europaea;20150;Deir 'Ain 'Abata;M.II 5.9;monastery;JO;35.5027;31.0468;A;Ambers and Bowman 2003;NA
2317;BM-3181;NA;NA;1610;45;-23,1;charcoal;Olea europaea;20150;Deir 'Ain 'Abata;K.II 61.1;monastery;JO;35.5027;31.0468;A;Ambers and Bowman 2003;NA
2318;BM-3182;NA;NA;4130;60;-23,6;charcoal;Olea europaea;20150;Deir 'Ain 'Abata;F III 44.1;monastery;JO;35.5027;31.0468;A;Ambers and Bowman 2003;NA
2319;BM-3186;NA;NA;3700;70;-24,8;charcoal;Tamarix,Acacia,Phoenix dactylifera;20150;Deir 'Ain 'Abata;K.II 28.6;monastery;JO;35.5027;31.0468;A;Ambers and Bowman 2003;NA
2320;BM-387;NA;NA;4500;130;NA;grain (charred);Triticum;12947;Tel Erani;layer II, Area D;settlement;IL;34,7853;31.6108;A;"Weinstein 1984; Regev et al. 2012A";NA
2321;BM-388;NA;NA;4340;130;NA;grain (charred);Triticum;12947;Tel Erani;layer IV, area D;settlement;IL;34,7853;31.6108;A;"Weinstein 1984; Regev et al. 2012A";NA
2322;BM-389;NA;NA;4400;130;NA;grain (charred);Triticum;12947;Tel Erani;layer IV, area D;settlement;IL;34,7853;31.6108;A;"Weinstein 1984; Regev et al. 2012A";NA
2323;BM-390;NA;NA;4200;130;NA;charcoal;NA;12947;Tel Erani;layer II3, area D;settlement;IL;34,7853;31.6108;A;"Weinstein 1984; Regev et al. 2012A";NA
2324;BM-391;NA;NA;4430;140;NA;fruitstone (charred);Olea europaea;12947;Tel Erani;layer IV, area D;settlement;IL;34,7853;31.6108;A;"Weinstein 1984; Regev et al. 2012A";NA
2325;BM-392;NA;NA;4470;140;NA;charcoal;NA;12947;Tel Erani;Area N;settlement;IL;34,7853;31.6108;A;"Weinstein 1984; Regev et al. 2012A";NA
2326;BM-393;NA;NA;4450;140;NA;grain (charred);Cerealia;12947;Tel Erani;Area N;settlement;IL;34,7853;31.6108;A;"Weinstein 1984; Regev et al. 2012A";NA
2327;BM-394;NA;NA;2640;140;NA;charcoal;NA;4949;Tell Areini;Area A;settlement;IL;34,7853;31.6116;A;Weinstein 1984;NA
2328;BM-48;NA;NA;7550;180;NA;charcoal;Juniperus;82;Hacilar;"Level VI;area P, burnt post or beam; phase VI, area P, burnt post or beam, from front of house P,VI.1; level VI; Area P, burnt post or beam";settlement;TR;30.0833;37.5833;A;"Ralph and Stuckenrath; Thissen 2002; TAY Project; Brami and Zanotti 2015; Reinbruger and Thissen 2016; Flohr et al. 2016";NA
2329;BM-483;NA;NA;6846;182;NA;charcoal;NA;1161;Choga Mami;NA;settlement;IQ;45,44999;33.88333;A;"Oates 1972; Burleigh et al. 1977; CalPal; Flohr et al. 2016";NA
2330;BM-548;NA;NA;4175;48;NA;charcoal;NA;1057;Jericho;NA;settlement;PS;35,4439;31.8711;A;CalPal;NA
2331;BM-549;NA;NA;4204;49;NA;charcoal;NA;1057;Jericho;NA;settlement;PS;35,4439;31.8711;A;CalPal;NA
2332;BM-550;NA;NA;4126;50;NA;charcoal;NA;1057;Jericho;NA;settlement;PS;35,4439;31.8711;A;CalPal;NA
2333;BM-551;NA;NA;4080;42;NA;charcoal;NA;1057;Jericho;NA;settlement;PS;35,4439;31.8711;A;Lombardo and Piloto 2000;NA
2334;BM-552;NA;NA;4115;39;NA;charcoal;NA;1057;Jericho;NA;settlement;PS;35,4439;31.8711;A;CalPal;NA
2335;BM-553;NA;NA;3922;78;NA;charcoal;NA;1057;Jericho;Stage XVIII, Ph LXXII;settlement;PS;35,4439;31.8711;A;CalPal;NA
2336;BM-554;NA;NA;4170;42;NA;charcoal;NA;1057;Jericho;NA;settlement;PS;35,4439;31.8711;A;Lombardo and Piloto 2000;NA
2337;BM-586;NA;NA;2205;58;NA;wood;NA;303421;Baba Jan Tepe;floor, room 4, Fort on E mound, Level III;settlement;IR;47,935833;34.023611;A;Burleigh et al. 1977;NA
2338;BM-587;NA;NA;2176;55;NA;wood;NA;303421;Baba Jan Tepe;floor, room 5, Fort on E mound, Level III;settlement;IR;47,935833;34.023611;A;Burleigh et al. 1977;NA
2339;BM-589;NA;NA;2096;50;NA;wood;NA;303421;Baba Jan Tepe;floor, fort on E mound, Level II;settlement;IR;47,935833;34.023611;A;Burleigh et al. 1977;NA
2340;BM-597;NA;NA;2144;52;NA;wood;NA;303421;Baba Jan Tepe;floor, Painted Chamber, Fort on E mound, Level III;settlement;IR;47,935833;34.023611;A;Burleigh et al. 1977;NA
2341;BM-64;NA;NA;3920;150;NA;bone;Homo sapiens;1167;Ur;Royal cemetery, Skeleton of Mes-kalamdug;settlement;IQ;46,1031;30.9625;A;CalPal;NA
2342;BM-690;NA;NA;2139;51;NA;wood;Pinus;303420;Skouriotissa;NA;mine;CY;33;35,16666667;A;Burleigh et al. 1977;NA
2343;BM-70;NA;NA;4030;150;NA;bone;NA;1167;Ur;Royal cemetery;settlement;IQ;46,1031;30.9625;A;CalPal;NA
2344;BM-76;NA;NA;3390;150;NA;bone;NA;1167;Ur;Skeleton of Pu-abi;settlement;IQ;46,1031;30.9625;A;CalPal;NA
2345;BM-843;NA;NA;5355;67;NA;charcoal;NA;758;Ayios Epiktitos Vrysi;NA;settlement;CY;33,41;35.333;B;"Manning et al. 2010; Manning 2013; CalPal";NA
2346;BM-844;NA;NA;5275;47;NA;charcoal;NA;758;Ayios Epiktitos Vrysi;NA;settlement;CY;33,41;35.333;B;"Manning et al. 2010; Manning 2013; CalPal";NA
2347;BM-845;NA;NA;5360;57;NA;charcoal;NA;758;Ayios Epiktitos Vrysi;NA;settlement;CY;33,41;35.333;B;"Manning et al. 2010; Manning 2013; CalPal";NA
2348;BM-846;NA;NA;5372;92;NA;charcoal;NA;758;Ayios Epiktitos Vrysi;NA;settlement;CY;33,41;35.333;B;"Manning et al. 2010; Manning 2013; CalPal";NA
2349;BM-847;NA;NA;5389;53;NA;charcoal;NA;758;Ayios Epiktitos Vrysi;NA;settlement;CY;33,41;35.333;B;"Manning et al. 2010; Manning 2013; CalPal";NA
2350;BM-848;NA;NA;5330;57;NA;charcoal;NA;758;Ayios Epiktitos Vrysi;NA;settlement;CY;33,41;35.333;B;"Manning et al. 2010; Manning 2013; CalPal";NA
2351;BM-849;NA;NA;5224;78;NA;charcoal;NA;758;Ayios Epiktitos Vrysi;NA;settlement;CY;33,41;35.333;B;"Manning et al. 2010; Manning 2013; CalPal";NA
2352;BM-852;NA;NA;7294;78;NA;charcoal;NA;1171;Khirokitia Vouni;"Cypro-PPN;tholos XLVI (effondrement de la toiture)";settlement;CY;33,343719;34.796725;A;"CalPal; Manning 2013";NA
2353;BM-853;NA;NA;7451;81;NA;charcoal;NA;1171;Khirokitia Vouni;"Cypro-PPN;tholos XLVI (occupation récente)";settlement;CY;33,343719;34.796725;A;"CalPal; Manning 2013";NA
2354;BM-854;NA;NA;7442;61;NA;charcoal;NA;1171;Khirokitia Vouni;"Cypro-PPN;tholos XLVI (occupation ancienne)";settlement;CY;33,343719;34.796725;A;"CalPal; Manning 2013";NA
2355;BM-855;NA;NA;7308;74;NA;charcoal;NA;1171;Khirokitia Vouni;"Cypro-PPN;sous tholos XLVI";settlement;CY;33,343719;34.796725;A;"CalPal; Manning 2013";NA
2356;Bonn-2362;NA;NA;3890;70;NA;charcoal;NA;10142;Timna;Site 212, mine S28;smelting site;IL;34,9566;29.7801;A;Weinstein JM. 1984.;NA
2357;Bonn-2363;NA;NA;4000;90;NA;charcoal;NA;10142;Timna;Site 212, mine S28;smelting site;IL;34,9566;29.7801;A;Weinstein JM. 1984;NA
2358;Bonn-677;NA;NA;2380;60;NA;NA;NA;71;Apliki-Karamallos;NA;mining settlement;CY;33,119436;34.932146;A;Scharpenseel and Pietig 1970;NA
2359;Bonn-678;NA;NA;2280;60;NA;wood;NA;71;Apliki-Karamallos;NA;mining settlement;CY;33,119436;34.932146;A;Scharpenseel and Pietig 1970;NA
2360;Bonn-746;NA;NA;4200;70;NA;charcoal;NA;1057;Jericho;NA;settlement;PS;35,4439;31.8711;A;Weinstein 1984;NA
2361;Bonn-747;NA;DuplicateLabID;4200;70;NA;charcoal;NA;1057;Jericho;NA;settlement;PS;35,4439;31.8711;A;CalPal;Two dates from this site, seemingly different but with same lab code.
2362;Bonn-747;NA;DuplicateLabID;5110;110;NA;charcoal;NA;1057;Jericho;-3,5 m;settlement;PS;35,4439;31.8711;A;"CalPal; Flohr et al. 2016";Two dates from this site, seemingly different but with same lab code.
2363;C-183;NA;NA;4514;250;NA;NA;NA;1185;Alişar Hüyük;14;settlement;TR;35,261389;39.606111;A;"CalPal; Reingruber and Thissen 2016; Hinz et al. 2012: http://radon-b.ufg.uni-kiel.de/samples/7187";NA
2364;C-576;NA;NA;1917;200;NA;textile;NA;11354;Qumran cave 1;NA;cave;PS;35,459;31.7413;A;Weinstein 1984;NA
2365;C-752;NA;NA;3943;109;NA;NA;NA;1190;Nippur;Shusin-Ibbisin;settlement;IQ;45,233381;32.126444;A;CalPal;NA
2366;C-TU-GUV-1;NA;NA;6224;39;NA;NA;NA;3008;Güvercinkayasi;NA;settlement;TR;34,1968;38.4043;A;Reingruber and Thissen 2016;NA
2367;C-TU-GUV-2;NA;NA;6012;39;NA;NA;NA;3008;Güvercinkayasi;NA;settlement;TR;34,1968;38.4043;A;Reingruber and Thissen 2016;NA
2368;CAMS-104154;NA;NA;3815;30;-23;grain;Hordeum vulgare;11326;Tell Leilan;L02 44S16 33 1a;settlement;SY;41,5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2369;CAMS-104155;NA;NA;3830;30;-23;grain;Hordeum vulgare;11326;Tell Leilan;L02 44S16 33 1b;settlement;SY;41,5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2370;CAMS-104156;NA;NA;3805;30;-23;grain;Hordeum vulgare;11326;Tell Leilan;L02 44S16 33 2a;settlement;SY;41,5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2371;CAMS-104157;NA;NA;3795;35;-23;grain;Hordeum vulgare;11326;Tell Leilan;L02 44S16 33 2b;settlement;SY;41,5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2372;CAMS-104158;NA;NA;2810;30;-23;grain;Hordeum vulgare;11326;Tell Leilan;L02 44S16 30 1a;settlement;SY;41,5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2373;CAMS-104159;NA;NA;3990;30;-23;grain;Hordeum vulgare;11326;Tell Leilan;L02 44S16 30 1b;settlement;SY;41,5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2374;CAMS-104160;NA;NA;3875;30;-23;grain;Hordeum vulgare;11326;Tell Leilan;L02 44S16 30 2;settlement;SY;41,5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2375;CAMS-104161;NA;NA;3885;30;-23;grain;Hordeum vulgare;11326;Tell Leilan;L02 44W 16 415 1a;settlement;SY;41,5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2376;CAMS-104162;NA;NA;3880;25;-23;grain;Hordeum vulgare;11326;Tell Leilan;L02 44W16 415 1b;settlement;SY;41,5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2377;CAMS-130596;NA;NA;3770;25;-23,4;grain;Hordeum vulgare;11326;Tell Leilan;L06 44V15 200.3:5 Hvulg.1;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2378;CAMS-130597;NA;NA;3745;25;-23,4;grain;Hordeum vulgare;11326;Tell Leilan;L06 44V15 200.3:5 Hvulg.2;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2379;CAMS-130598;NA;NA;3765;25;-23,4;grain;Hordeum vulgare;11326;Tell Leilan;L06 44V15 200.9 Hvulg.3;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2380;CAMS-130599;NA;NA;3770;20;-22,7;grain;Hordeum vulgare;11326;Tell Leilan;L06 44V15 42.7 Hvulg.1;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2381;CAMS-130600;NA;NA;3795;20;-22,7;grain;Hordeum vulgare;11326;Tell Leilan;L06 44V15 42.7 Hvulg.2;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2382;CAMS-130601;NA;NA;3785;25;-22,7;grain;Hordeum vulgare;11326;Tell Leilan;L06 44V15 42.7 Hvulg.3;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2383;CAMS-130602;NA;NA;3810;25;-23,7;grain;Hordeum vulgare;11326;Tell Leilan;L06 44V15 200.9 Hvulg.1;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2384;CAMS-130603;NA;NA;3815;25;-23,7;grain;Hordeum vulgare;11326;Tell Leilan;L06 44V15 200.9 Hvulg.2;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2385;CAMS-130604;NA;NA;3825;25;-23,7;grain;Hordeum vulgare;11326;Tell Leilan;L06 44V15 200.9 Hvulg.3;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2386;CAMS-130605;NA;NA;3815;25;-21,6;grain;Hordeum vulgare;11326;Tell Leilan;L06 44T16 38.15 Hvulg.1;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2387;CAMS-130606;NA;NA;3835;25;-21,6;grain;Hordeum vulgare;11326;Tell Leilan;L06 44T16 38.15 Hvulg.2;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2388;CAMS-130607;NA;NA;3855;25;-21,6;grain;Hordeum vulgare;11326;Tell Leilan;L06 44T16 38.15 Hvulg.3;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2389;CAMS-130608;NA;NA;3820;25;-21,6;grain;Hordeum vulgare;11326;Tell Leilan;L06 44T15 21.30 Hvulg.1;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2390;CAMS-130609;NA;NA;3830;20;-21,6;grain;Hordeum vulgare;11326;Tell Leilan;L06 44T15 21.30 Hvulg.2;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2391;CAMS-130610;NA;NA;3810;20;-21,6;grain;Hordeum vulgare;11326;Tell Leilan;L06 44T15 21.30 Hvulg.3;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2392;CAMS-130611;NA;NA;3820;25;-24,2;grain;Aegilops;11326;Tell Leilan;L06 44T15 43.24 Aegilops.1;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2393;CAMS-130612;NA;NA;3800;20;-24,2;grain;Aegilops;11326;Tell Leilan;L06 44T15 43.24 Aegilops.2;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2394;CAMS-130613;NA;NA;3815;20;-24,2;grain;Aegilops;11326;Tell Leilan;L06 44T15 43.24 Aegilops.3;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2395;CAMS-130614;NA;NA;3815;20;-23,2;grain;Hordeum vulgare;11326;Tell Leilan;L06 44S16 108:16 Hvulg.1;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2396;CAMS-130615;NA;NA;3800;20;-23,2;grain;Hordeum vulgare;11326;Tell Leilan;L06 44S16 108:16 Hvulg.2;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2397;CAMS-130616;NA;NA;3760;20;-23,2;grain;Hordeum vulgare;11326;Tell Leilan;L06 44S16 108:16 Hvulg.3;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2398;CAMS-130617;NA;NA;3840;20;-23,5;grain;Triticum;11326;Tell Leilan;L06 44S16 114:7 Trit spp.1;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2399;CAMS-130618;NA;NA;3770;20;-23,5;grain;Triticum;11326;Tell Leilan;L06 44S16 114:7 Trit spp.2;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2400;CAMS-130619;NA;NA;3790;20;-23,5;grain;Triticum;11326;Tell Leilan;L06 44S16 114:7 Trit spp.3;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2401;CAMS-130620;NA;NA;3760;20;-22,4;grain;Hordeum vulgare;11326;Tell Leilan;L06 44S16 209:10 Hvulg.1;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2402;CAMS-130621;NA;NA;3800;25;-22,4;grain;Hordeum vulgare;11326;Tell Leilan;L06 44S16 209:10 Hvulg.2;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2403;CAMS-130622;NA;NA;3825;25;-22,4;grain;Hordeum vulgare;11326;Tell Leilan;L06 44S16 209:10 Hvulg.3;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2404;CAMS-130623;NA;NA;3825;25;-25;grain;Hordeum vulgare;11326;Tell Leilan;L06 44S16 206:16 Hvulg,1;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2405;CAMS-130624;NA;NA;3790;25;-25;grain;Hordeum vulgare;11326;Tell Leilan;L06 44S16 206:16 Hvulg,2;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2406;CAMS-130625;NA;NA;3775;25;-25;grain;Hordeum vulgare;11326;Tell Leilan;L06 44S16 206:16 Hvulg,3;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2407;CAMS-130626;NA;NA;3795;30;-23;grain;Hordeum vulgare;11326;Tell Leilan;L06 44S16 210,4:13 Hvulg.1;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2408;CAMS-130627;NA;NA;3835;25;-23;grain;Hordeum vulgare;11326;Tell Leilan;L06 44S16 210,4:13 Hvulg.2;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2409;CAMS-130628;NA;NA;3805;30;-23;grain;Hordeum vulgare;11326;Tell Leilan;L06 44S16 210,4:13 Hvulg.3;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2410;CAMS-130629;NA;NA;3835;25;-24,1;grain;Hordeum vulgare;11326;Tell Leilan;L06 44T16 100.19 Hvulg.1;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2411;CAMS-130630;NA;NA;3850;25;-24,1;grain;Hordeum vulgare;11326;Tell Leilan;L06 44T16 100.19 Hvulg.2;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2412;CAMS-130631;NA;NA;3820;25;-23;grain;Hordeum vulgare;11326;Tell Leilan;L06 44T15 Jaws 7 Hvulg,1;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2413;CAMS-130632;NA;NA;3850;25;-23;grain;Hordeum vulgare;11326;Tell Leilan;L06 44T15 Jaws 7 Hvulg,2;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2414;CAMS-130633;NA;NA;3835;25;-24,1;grain;Aegilops;11326;Tell Leilan;L06 44S16 113.15 Aegilop sp;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2415;CAMS-130634;NA;NA;3885;25;-22,9;grain;Hordeum vulgare;11326;Tell Leilan;L06 44S16 113.15 Hordeum sp;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2416;CAMS-130635;NA;NA;3870;25;-21,7;grain;Triticum;11326;Tell Leilan;L06 44S16 113.15 Trit;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2417;CAMS-130636;NA;NA;3815;25;-25,5;grain;Aegilops;11326;Tell Leilan;L06 44 S16 113.15 Aeg glume;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2418;CAMS-131476;NA;NA;3830;20;-23,19;grain;Hordeum vulgare;11326;Tell Leilan;L06 44S16 108:16 Hvulg 4;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2419;CAMS-131477;NA;NA;3815;20;-23,19;grain;Hordeum vulgare;11326;Tell Leilan;L06 44S16 108:16 Hvulg 5;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2420;CAMS-131478;NA;NA;3775;20;-23,54;grain;Hordeum vulgare;11326;Tell Leilan;L06 44S16 114:7 Trit ssp.4;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2421;CAMS-131479;NA;NA;3800;20;-23,54;grain;Hordeum vulgare;11326;Tell Leilan;L06 44S16 114:7 Trit ssp.5;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2422;CAMS-131480;NA;NA;3760;20;-22,38;grain;Hordeum vulgare;11326;Tell Leilan;L06 44S16 209:10 H. vulg 4;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2423;CAMS-131481;NA;NA;3770;20;-22,38;grain;Hordeum vulgare;11326;Tell Leilan;L0644 S16 209:10 H.vulg 5;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2424;CAMS-131482;NA;NA;3765;20;-24,99;grain;Hordeum vulgare;11326;Tell Leilan;L0644 S16 209:16 H.vulg 4;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2425;CAMS-131483;NA;NA;3745;20;-24,99;grain;Hordeum vulgare;11326;Tell Leilan;L0644S16206:16 H.vulg 5;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2426;CAMS-134344;NA;NA;3825;20;-23,2;grain;Hordeum vulgare;11326;Tell Leilan;44S16 R3 105 1-2 Hord r1;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
2427;CAMS-134345;NA;NA;3830;20;-23,2;grain;Hordeum vulgare;11326;Tell Leilan;44S16 R3 105 1-2 Hord r2;settlement;SY;41.5053;36.9572;A;"CalPal; Weiss et al. 2012";NA
